"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice","ExteriorFirst","BsmtUnfSf","EncodeLotShape","EncodeNeighborhood","EncodeHouseStyle","EncodeBsmtExposure","EncodeKitchenQual","EncodeBsmtQual","BathToRoom","EncodeBldgType","EncodedFoundation","EncodeSaleType","EncodedSaleCondition","cent1","EncodeNeighborhoodL","EncodeCondition1","EncodeCondition1L","EncodeLotConfig","EncodeHeatingQC","cent2","cent3","EncodeExteriorFirst"
878,60,"RL",4.30406509320417,9.08636319215647,"Reg","Inside","NridgHt","Norm","1Fam","2Story",9,5,2004,2005,"Hip","VinylSd","Stone",5.37527840768417,"Gd","TA","PConc","Ex","No","GLQ",7.0647590277918,292,7.28756064030972,"Ex","Y","SBrkr",7.28756064030972,6.63594655568665,7.70706265537047,1,0,2,1,4,"Ex",10,1,"Attchd",2004,"Fin",3,6.60394382460047,"Y",6,2009,"WD","Normal",12.7656884334656,"VinylSd",5.67675380226828,4,0,0,0,0,0,1,0,1,0,1,0.0645162095847135,0,1,0,0,0,2.13722745084598,0.324900609637821,0
879,85,"RL",4.47733681447821,9.37432822208163,"IR1","Inside","Sawyer","Norm","1Fam","SFoyer",5,7,1961,1995,"Gable","HdBoard","None",0,"TA","TA","CBlock","TA","Av","ALQ",6.80128303447162,210,7.01121398735037,"TA","Y","SBrkr",7.05185562295589,0,7.05185562295589,1,0,1,0,3,"Gd",6,0,"Detchd",1987,"Unf",2,6.35610766069589,"Y",6,2010,"WD","Normal",11.9049675527463,"HdBoard",5.34710753071747,1,0,1,0,0,1,0.666666666666667,0,0,0,1,-0.0107968674782292,0,1,0,0,1,0.1359034271466,0.0264752925128627,0
880,20,"RL",4.0943445622221,8.85366542803745,"IR1","CulDSac","CollgCr","Norm","1Fam","1Story",5,8,1978,2005,"Gable","VinylSd","BrkFace",4.49980967033027,"Gd","Gd","CBlock","TA","No","ALQ",6.4707995037826,218,6.76157276880406,"Ex","Y","SBrkr",6.76157276880406,0,6.76157276880406,1,0,1,0,3,"TA",6,0,"Attchd",1978,"Unf",1,5.8171111599632,"Y",7,2009,"WD","Normal",11.8240798936072,"VinylSd",5.38449506278909,1,0,1,0,1,1,0.666666666666667,0,0,0,1,-0.0178745376529004,0,1,0,0,0,0.224992196170636,0.103129746483207,0
881,20,"RL",4.0943445622221,8.85708813531495,"Reg","Inside","Edwards","Norm","1Fam","1Story",5,5,2005,2006,"Gable","VinylSd","None",4.44265125649032,"TA","TA","PConc","Ex","No","ALQ",6.88755257166462,110,6.99393297522319,"Gd","Y","SBrkr",6.99393297522319,0,6.99393297522319,1,0,1,1,2,"TA",5,0,"Attchd",2005,"Fin",2,6.10924758276437,"Y",6,2007,"WD","Normal",11.9640010843304,"VinylSd",4.70048036579242,4,0,1,0,1,0,1.5,0,1,0,1,-0.00563143346461235,1,1,0,0,0,0.0708845513878982,0.0175368487863995,0
882,50,"RL",3.78418963391826,9.52937575208596,"IR1","CulDSac","Timber","Norm","1Fam","1.5Fin",7,5,1990,1991,"Gable","HdBoard","BrkFace",4.76217393479776,"Gd","Gd","CBlock","Gd","Mn","LwQ",6.80461452006262,254,7.05272104923232,"Ex","Y","SBrkr",7.07918439460967,6.27287700654617,7.44833386089748,0,0,2,1,3,"Gd",7,1,"Attchd",1990,"RFn",2,5.99146454710798,"Y",4,2007,"WD","Normal",12.1415341243926,"HdBoard",5.53733426701854,1,0,0,0,0,1,1,0,0,0,1,0.00990270754082652,0,1,0,0,0,0.101699234585949,0.020588250388781,0
883,60,"RL",4.31748811353631,9.17326136373476,"IR1","Corner","Gilbert","Norm","1Fam","2Story",6,5,1992,1993,"Gable","VinylSd","None",4.30406509320417,"TA","TA","PConc","Gd","No","Unf",2.77258872223978,808,6.69456205852109,"Gd","Y","SBrkr",6.69456205852109,6.66568371778241,7.37337430991005,0,0,2,1,3,"TA",7,1,"BuiltIn",1993,"RFn",2,5.96357934361845,"Y",12,2009,"WD","Normal",12.0895388292742,"VinylSd",6.69456205852109,1,0,0,0,1,1,1,0,1,0,1,0.00535311921796817,0,1,0,0,0,-0.00620282068113771,0.00654350342319777,0
884,75,"RL",4.0943445622221,8.73294952429643,"Reg","Inside","SWISU","Norm","1Fam","2.5Fin",4,5,1912,1950,"Gable","Wd Sdng","None",5.59842195899838,"Gd","TA","PConc","TA","No","Unf",6.3456363608286,795,6.67834211465433,"TA","N","SBrkr",6.86066367144829,6.67834211465433,7.70975686445416,1,0,1,0,5,"TA",10,0,"Detchd",1997,"Unf",1,6.08677472691231,"Y",3,2006,"WD","Normal",11.6826682395573,"Wd Sdng",6.67834211465433,4,0,0,0,1,1,0.4,0,1,0,1,-0.0302480573822605,0,1,0,0,1,0.726433505069208,-0.153259166962774,0
885,20,"RL",4.17438726989564,8.87486763568805,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,5,1967,1967,"Gable","HdBoard","BrkFace",4.0943445622221,"TA","TA","CBlock","TA","No","BLQ",6.06842558824411,460,6.79346613258001,"TA","Y","SBrkr",6.79346613258001,0,6.79346613258001,0,0,1,0,3,"TA",5,0,"Attchd",1967,"RFn",1,5.66296048013595,"Y",7,2009,"WD","Normal",11.5129254649702,"HdBoard",6.13122648948314,4,0,1,0,1,1,0.333333333333333,0,0,0,1,-0.0451005501586313,0,1,0,0,1,0.567694226599914,0.243775236702081,0
886,120,"FV",3.91202300542815,8.54071438645758,"IR1","CulDSac","Somerst","Norm","TwnhsE","1Story",9,5,1999,2000,"Gable","MetalSd","BrkFace",4.0943445622221,"Gd","TA","PConc","Ex","Av","GLQ",7.12125245324454,460,7.43720636687129,"Ex","Y","SBrkr",7.44366368311559,0,7.44366368311559,1,0,2,0,2,"Gd",5,1,"Attchd",1999,"Fin",2,6.22653666928747,"Y",1,2008,"CWD","Abnorml",12.7035090321771,"MetalSd",6.13122648948314,1,0,1,0,0,0,1.5,0,1,0,0,-0.61607319627916,0,1,0,0,0,1.95699354738905,0.119668035420636,0
887,90,"RL",4.24849524204936,9.03515330408283,"Reg","Corner","NAmes","Norm","Duplex","1Story",5,5,1959,2005,"Gable","MetalSd","BrkFace",4.80402104473326,"TA","TA","CBlock","TA","No","LwQ",6.26909628370626,1098,7.39387829010776,"Ex","Y","SBrkr",7.44541755670169,0,7.44541755670169,0,0,2,0,4,"TA",8,0,"Attchd",2005,"Fin",2,6.37672694789863,"Y",6,2006,"WD","Family",11.8844890214027,"MetalSd",7.00124562206948,4,0,1,0,1,1,0.5,1,0,0,0,0.131282563552514,0,1,0,0,0,0.158458254029138,-0.0257530786772072,0
888,50,"RL",4.07753744390572,9.70905292785837,"IR1","Inside","Edwards","Norm","1Fam","1.5Fin",5,7,1955,1955,"Gable","MetalSd","None",4.54329478227,"TA","Gd","PConc","TA","No","Unf",5.11799381241676,816,6.70441435496411,"TA","Y","SBrkr",6.77078942390898,6.25575004175337,7.23921497377981,0,0,1,1,3,"TA",8,0,"Attchd",1955,"Unf",1,5.7037824746562,"Y",4,2008,"WD","Normal",11.8167269193019,"MetalSd",6.70441435496411,1,0,0,0,1,1,0.666666666666667,0,1,0,1,-0.0185179229046107,1,1,0,0,1,0.233090680370734,0.0057568053012933,0
889,20,"RL",4.55387689160054,9.6718707040173,"IR1","Inside","NAmes","Norm","1Fam","1Story",8,6,1970,1970,"Flat","Wd Sdng","None",5.72358510195238,"Gd","Gd","PConc","TA","Gd","ALQ",5.86078622346587,1043,7.70391020961631,"Ex","Y","SBrkr",7.70391020961631,0,7.70391020961631,1,0,2,0,4,"Gd",8,1,"Attchd",1970,"Unf",2,6.43133108193348,"Y",10,2007,"WD","Normal",12.498742259493,"Wd Sdng",6.94985645500077,1,0,1,1,0,1,0.75,0,1,0,1,0.0411584193621108,0,1,0,0,0,0.893072369333419,0.205789018580808,0
890,20,"RL",4.85203026391962,9.40590715552016,"Reg","Inside","NAmes","Feedr","1Fam","1Story",6,4,1953,1953,"Hip","Wd Sdng","BrkFace",4.49980967033027,"TA","TA","CBlock","TA","No","BLQ",6.93147180559945,481,7.31654817718298,"Ex","Y","SBrkr",7.31654817718298,0,7.31654817718298,1,0,1,0,2,"TA",6,1,"Attchd",1953,"RFn",2,6.22455842927536,"Y",2,2009,"WD","Normal",11.9150516718129,"Wd Sdng",6.17586727010576,4,0,1,0,1,1,1,0,0,0,1,-0.00991450705989947,0,0,0,0,0,0.0114882383392486,-0.00568032402072048,0
891,50,"RL",4.0943445622221,8.99516499031115,"Reg","Corner","NAmes","Artery","1Fam","1.5Fin",5,7,1949,2006,"Gable","MetalSd","None",3.73766961828337,"TA","Gd","CBlock","TA","Mn","Unf",4.94875989037817,672,6.51025834052315,"Ex","Y","SBrkr",6.51025834052315,5.52942908751142,6.82871207164168,0,0,1,0,3,"TA",6,1,"Detchd",2003,"Unf",2,6.35610766069589,"Y",7,2007,"WD","Normal",11.7191262955541,"MetalSd",6.51025834052315,4,0,0,0,1,1,0.333333333333333,0,0,0,1,-0.0270579774825402,0,0,0,0,0,0.340586922915149,0.135353182077357,0
892,60,"RL",4.24849524204936,9.32223946447359,"Reg","Inside","Sawyer","Norm","1Fam","2Story",6,5,1978,1978,"Hip","HdBoard","BrkFace",4.52178857704904,"TA","TA","CBlock","TA","No","LwQ",5.42053499927229,192,6.82219739062049,"Gd","Y","SBrkr",6.82219739062049,6.63987583382654,7.42833319419081,0,0,2,1,3,"TA",7,1,"Attchd",1978,"RFn",2,6.08677472691231,"Y",7,2009,"WD","Normal",12.0581525154536,"HdBoard",5.25749537202778,4,0,0,0,1,1,1,0,0,0,1,0.00260681675865953,0,1,0,0,0,-0.00302059719654198,0.00482384560586287,0
893,20,"RL",4.24849524204936,9.03765226415047,"Reg","Inside","Sawyer","Norm","1Fam","1Story",6,8,1963,2003,"Hip","HdBoard","None",4.7361984483945,"TA","TA","CBlock","TA","No","GLQ",6.49677499018586,396,6.96508034560141,"TA","Y","SBrkr",6.97354301952014,0,6.97354301952014,0,1,1,0,3,"TA",6,0,"Attchd",1963,"RFn",1,5.57594910314632,"Y",2,2006,"WD","Normal",11.9479493753199,"HdBoard",5.98141421125448,4,0,1,0,1,1,0.666666666666667,0,0,0,1,-0.00703595800303181,0,1,0,0,1,0.00815277673367176,0.0235502547890862,0
894,20,"RL",4.17438726989564,9.49431558249664,"Reg","Inside","Sawyer","PosN","1Fam","1Story",5,5,1954,1954,"Gable","Plywood","None",5.12396397940326,"TA","TA","PConc","Gd","Mn","BLQ",6.96979066990159,319,7.23201033166476,"TA","Y","SBrkr",7.23201033166476,0,7.23201033166476,1,0,1,0,3,"TA",6,1,"Attchd",1954,"Unf",1,5.86929691313377,"Y",6,2008,"WD","Normal",12.0137007528827,"Wd Sdng",5.76519110278484,4,0,1,0,1,1,0.666666666666667,0,1,0,1,-0.00128271246628842,0,0,0,0,1,0.0161458886629637,0.000504383388513891,0
895,90,"RL",4.15888308335967,8.85623355614316,"Reg","Inside","SawyerW","Norm","Duplex","1Story",5,5,1979,1979,"Gable","Plywood","None",4.91265488573605,"TA","TA","Slab","Gd","No","GLQ",5.54907608489522,0,7.31588350450979,"TA","Y","SBrkr",7.3362856600213,0,7.3362856600213,0,0,2,0,4,"TA",8,0,"Attchd",1979,"Unf",2,5.99146454710798,"Y",6,2009,"WD","Alloca",11.6856847822605,"Plywood",3.63758615972639,4,0,1,0,1,1,0.5,1,1,0,0,0.31269143176979,0,1,0,0,1,0.377419034084388,-0.0239423653112189,0
896,60,"RL",4.26267987704132,8.86163359768663,"Reg","Inside","NAmes","Norm","1Fam","2Story",6,5,1963,1963,"Hip","HdBoard","BrkFace",6.0282785202307,"TA","TA","CBlock","TA","No","BLQ",5.99146454710798,380,6.65929391968364,"TA","Y","SBrkr",6.89060912014717,6.70073110954781,7.49331724886215,1,0,1,1,4,"TA",8,1,"Attchd",1963,"RFn",2,6.18001665365257,"Y",10,2008,"WD","Normal",11.8493977015914,"HdBoard",5.94017125272043,4,0,0,0,1,1,0.75,0,0,0,1,-0.0156592294542752,0,1,0,0,1,0.0181448214311442,-0.0406067076190478,0
897,30,"RM",3.91202300542815,9.07852179735533,"Reg","Inside","IDOTRR","Norm","1Fam","1Story",4,6,1936,1950,"Gable","Wd Sdng","None",5.41164605185504,"TA","TA","BrkTil","TA","No","ALQ",5.65248918026865,666,6.85751406254539,"Ex","N","SBrkr",6.85751406254539,0,6.85751406254539,0,0,1,0,2,"TA",6,0,"Detchd",1936,"Unf",1,5.78996017089725,"Y",4,2006,"WD","Abnorml",11.5759002641316,"Wd Sdng",6.50128967054039,4,0,1,0,1,1,0.5,0,0,0,0,0.412869804562388,0,1,0,0,0,0.950794542317949,0.18501213610048,0
898,90,"RL",4.15888308335967,8.85623355614316,"Reg","Inside","SawyerW","Feedr","Duplex","2Story",5,5,1979,1979,"Gable","Plywood","None",4.86753445045558,"TA","TA","Slab","TA","No","Unf",6.5510803350434,0,7.03878354138854,"TA","Y","SBrkr",7.02108396428914,7.02108396428914,7.71423114484909,0,0,2,0,6,"TA",12,0,"Detchd",1979,"Unf",2,6.26909628370626,"Y",6,2009,"WD","Alloca",11.8702711838891,"Plywood",7.0184017990692,4,0,0,0,1,1,0.333333333333333,1,1,0,0,0.144256340283671,0,0,0,0,1,0.174117622290641,-0.0707945919892118,0
899,20,"RL",4.60517018598809,9.4664543749603,"IR1","Inside","NridgHt","Norm","1Fam","1Story",9,5,2009,2010,"Hip","VinylSd","Stone",6.63331843328038,"Ex","TA","PConc","Ex","Gd","GLQ",7.69074316354187,142,7.75362354655975,"Ex","Y","SBrkr",7.76811037852599,0,7.76811037852599,1,0,2,1,2,"Ex",11,2,"Attchd",2009,"Fin",3,6.7093043402583,"Y",3,2010,"New","Partial",13.3239269468631,"VinylSd",4.95582705760126,1,0,1,1,0,0,2,0,1,1,1,0.113362079506995,0,1,0,0,0,3.75534380843014,0.649977515234591,0
900,20,"RL",4.17438726989564,8.85266492770387,"Reg","Inside","Sawyer","Feedr","1Fam","1Story",5,7,1961,1994,"Gable","Plywood","None",5.25749537202778,"TA","TA","CBlock","TA","No","BLQ",6.14203740558736,447,6.81563999007433,"TA","Y","SBrkr",7.11963563801764,0,7.11963563801764,0,0,1,0,3,"TA",6,1,"Attchd",1961,"Unf",1,5.66296048013595,"Y",6,2006,"WD","Normal",11.8130300574206,"HdBoard",6.10255859461357,4,0,1,0,1,1,0.333333333333333,0,0,0,1,-0.0188413983192266,0,0,0,0,1,0.237162362970582,0.0316064167628832,0
901,20,"RL",4.20469261939097,8.90109412160856,"IR1","Inside","NAmes","Norm","1Fam","1Story",4,6,1971,1971,"Gable","HdBoard","None",5.19295685089021,"TA","TA","CBlock","TA","No","ALQ",5.77455154554441,536,6.75460409948796,"TA","Y","SBrkr",6.75460409948796,0,6.75460409948796,0,0,1,0,2,"TA",4,0,"Detchd",1979,"Unf",1,6.52795791762255,"Y",6,2007,"WD","Normal",11.6082356447746,"HdBoard",6.2841341610708,1,0,1,0,1,1,0.5,0,0,0,1,-0.0367609094257529,0,1,0,0,1,0.882845332716891,0.21502512714631,0
902,20,"RL",4.15888308335967,9.0724566646128,"IR1","Inside","NAmes","Norm","1Fam","1Story",5,7,1957,2000,"Hip","MetalSd","None",6.47697236288968,"TA","Gd","CBlock","TA","Mn","BLQ",6.75693238924755,132,6.89972310728487,"TA","Y","SBrkr",7.17472430983638,0,7.17472430983638,1,0,1,0,2,"TA",5,0,"Detchd",1968,"Unf",1,6.62804137617953,"Y",5,2009,"WD","Normal",11.9381932003746,"MetalSd",4.88280192258637,1,0,1,0,1,1,1,0,0,0,1,-0.00788962331075118,0,1,0,0,1,0.0993090680226299,0.00826764391669249,0
903,60,"RL",4.14313472639153,8.97144846369383,"Reg","Inside","Gilbert","Norm","1Fam","2Story",7,5,2003,2003,"Gable","VinylSd","None",4.52178857704904,"Gd","TA","PConc","Gd","No","Unf",3.17805383034795,783,6.6631326959908,"Ex","Y","SBrkr",6.69332366826995,6.55393340402581,7.31920245876785,0,0,2,1,3,"Gd",8,1,"Attchd",2003,"Fin",2,5.97380961186926,"Y",7,2006,"WD","Normal",12.1007121298723,"VinylSd",6.6631326959908,4,0,0,0,0,1,1,0,1,0,1,0.00633078302030414,0,1,0,0,0,0.0650161367323299,0.00381914108811832,0
904,20,"RL",3.91202300542815,9.60636102125635,"IR1","CulDSac","Gilbert","Norm","1Fam","1Story",7,5,2006,2006,"Hip","VinylSd","BrkFace",3.29583686600433,"Gd","TA","PConc","Gd","No","Unf",3.17805383034795,1670,7.4205789054108,"Ex","Y","SBrkr",7.4205789054108,0,7.4205789054108,0,0,2,0,3,"Gd",7,1,"Attchd",2006,"RFn",3,6.5366915975913,"Y",8,2006,"New","Partial",12.3883942023241,"VinylSd",7.4205789054108,1,0,1,0,0,1,0.666666666666667,0,1,1,1,0.031502964359835,0,1,0,0,0,0.323530443504973,0.055503597374223,0
905,20,"RL",4.23410650459726,8.7279402223939,"IR1","Inside","Sawyer","Norm","1Fam","1Story",5,6,1967,1967,"Gable","Wd Sdng","BrkFace",4.31748811353631,"TA","TA","CBlock","TA","No","GLQ",6.39526159811545,277,6.77536609093639,"TA","Y","SBrkr",6.80461452006262,0,6.80461452006262,0,0,1,0,3,"TA",6,0,"Attchd",1967,"Unf",1,5.66296048013595,"Y",8,2007,"WD","Normal",11.740061037554,"HdBoard",5.62401750618734,1,0,1,0,1,1,0.333333333333333,0,0,0,1,-0.0252261875575534,0,1,0,0,1,0.31752963068476,0.133137254409408,0
906,20,"RL",4.38202663467388,9.20230820027892,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,5,1954,1954,"Gable","HdBoard","Stone",4.70048036579242,"TA","TA","CBlock","TA","No","Rec",5.86929691313377,412,6.96224346426621,"TA","Y","SBrkr",6.96885037834195,0,6.96885037834195,1,0,1,0,3,"TA",6,0,"Attchd",1954,"RFn",1,5.63478960316925,"Y",2,2010,"WD","Normal",11.7597855429018,"HdBoard",6.02102334934953,4,0,1,0,1,1,0.666666666666667,0,0,0,1,-0.0235002933396227,0,1,0,0,1,0.295805279655886,0.0799188241082489,0
907,20,"RL",4.75359019110636,9.51051903575725,"IR1","Corner","Somerst","Norm","1Fam","1Story",8,5,2006,2006,"Gable","VinylSd","Stone",5.33753807970132,"Gd","TA","PConc","Gd","No","GLQ",4.14313472639153,1560,7.39203156751459,"Ex","Y","SBrkr",7.40000951716269,0,7.40000951716269,1,0,2,0,3,"Gd",8,1,"Attchd",2006,"RFn",3,6.76272950693188,"Y",6,2007,"WD","Normal",12.4490188241406,"VinylSd",7.35244110024358,1,0,1,0,0,1,1,0,1,0,1,0.036807618768773,0,1,0,0,0,0.798666902490677,0.0561969315079009,0
908,50,"RL",4.45434729625351,9.35010231435134,"IR1","Inside","Crawfor","Norm","1Fam","1.5Fin",7,7,1936,1987,"Gable","BrkFace","None",5.74300318780948,"Gd","TA","CBlock","Gd","No","Rec",5.40717177146012,794,6.92461239604856,"Gd","Y","SBrkr",6.92755790627832,6.94408720822953,7.62900388965296,0,0,1,1,3,"Gd",6,1,"Attchd",1936,"Fin",1,5.19295685089021,"Y",6,2006,"WD","Normal",12.4292161968444,"BrkFace",6.67708346124714,1,1,0,0,0,1,0.666666666666667,0,0,0,1,0.0350748888803573,0,1,0,0,0,0.36021354135859,0.145345182882025,1
909,20,"RL",4.04305126783455,9.09211974058875,"IR1","Inside","Mitchel","Norm","1Fam","1Story",5,5,1983,1983,"Gable","HdBoard","None",0,"TA","TA","CBlock","Gd","Av","BLQ",5.70711026474888,239,6.76157276880406,"TA","Y","SBrkr",6.80461452006262,0,6.80461452006262,1,0,1,0,2,"TA",5,0,"Attchd",1983,"Unf",2,6.18208490671663,"Y",6,2006,"WD","Normal",11.7829526021833,"HdBoard",5.47646355193151,1,0,1,0,1,1,1,0,0,0,1,-0.0214731756524885,1,1,0,0,1,0.270289337974975,0.113329834058387,0
910,60,"RL",5.00394630594546,9.44057869576626,"IR2","Inside","Gilbert","Norm","1Fam","2Story",6,5,2005,2005,"Gable","VinylSd","None",0,"Gd","TA","PConc","Gd","No","Unf",2.77258872223978,742,6.60934924316738,"Ex","Y","SBrkr",6.60934924316738,6.60934924316738,7.30249642372733,0,0,2,1,3,"Gd",8,1,"Attchd",2005,"Fin",2,5.96614673912369,"Y",6,2009,"WD","Normal",12.0668105781967,"VinylSd",6.60934924316738,2,0,0,0,0,1,1,0,1,0,1,0.00336439724868203,0,1,0,0,0,-0.00389842855799663,0.00138727248565319,0
911,90,"RL",4.38202663467388,9.35876037709446,"Reg","Corner","NAmes","Feedr","Duplex","2Story",5,5,1960,1960,"Gable","MetalSd","BrkFace",5.88887795833288,"TA","TA","CBlock","TA","No","Rec",6.09356977004514,662,7.00760061395185,"TA","Y","FuseA",7.00760061395185,7.06390396147207,7.72929567431048,0,0,2,0,5,"TA",12,0,"Detchd",1960,"Unf",2,6.17378610390194,"Y",1,2010,"WD","Normal",11.9466540383513,"MetalSd",6.49526555593701,4,0,0,0,1,1,0.4,1,0,0,1,-0.00714929998779173,0,0,0,0,1,0.089990395084426,-0.0378201172720281,0
912,20,"RL",4.18965474202643,9.13626316857987,"IR1","CulDSac","CollgCr","Norm","1Fam","1Story",5,7,1977,1989,"Gable","Plywood","None",5.19295685089021,"TA","TA","CBlock","Gd","Av","ALQ",5.27811465923052,1072,7.14519613499717,"TA","Y","SBrkr",7.14519613499717,0,7.14519613499717,0,0,1,1,3,"Gd",5,0,"Detchd",1978,"Unf",1,5.52942908751142,"Y",10,2009,"WD","Normal",11.8740903141818,"HdBoard",6.97728134163075,1,0,1,0,0,1,0.666666666666667,0,0,0,1,-0.0134986258526175,0,1,0,0,1,0.169911274621043,0.0187007060320892,0
913,30,"RM",3.93182563272433,8.71931737550637,"Reg","Inside","BrkSide","Norm","1Fam","1Story",5,7,1925,1950,"Gable","MetalSd","None",3.80666248977032,"TA","TA","BrkTil","TA","No","Rec",6.19236248947487,279,6.64378973314767,"TA","N","SBrkr",6.92264389147589,0,6.92264389147589,0,0,1,0,3,"TA",6,0,"Detchd",1925,"Unf",1,6.10924758276437,"Y",7,2006,"WD","Abnorml",11.3850920934603,"MetalSd",5.63121178182137,4,0,1,0,1,1,0.333333333333333,0,0,0,0,0.586982260299924,0,1,0,0,1,0.708488481610106,0.221138160780059,0
914,90,"RH",4.40671924726425,8.74353163362697,"Reg","Inside","Crawfor","Norm","Duplex","2Story",5,6,1949,1950,"Gable","MetalSd","None",5.00394630594546,"TA","TA","CBlock","TA","No","BLQ",5.64897423816121,717,6.90875477931522,"TA","N","FuseA",6.90875477931522,6.90875477931522,7.60190195987517,0,0,2,0,4,"TA",8,0,"2Types",1949,"Unf",3,6.7696419768525,"Y",8,2007,"WD","Normal",11.8844890214027,"MetalSd",6.57507584059962,4,1,0,0,1,1,0.5,1,0,0,1,-0.012588738970789,0,1,0,0,1,0.158458254029138,-0.0482666935863573,0
915,160,"FV",3.40119738166216,8.00636756765025,"Reg","Inside","Somerst","Norm","TwnhsE","2Story",6,5,2009,2009,"Gable","VinylSd","Stone",4.33073334028633,"Gd","TA","PConc","Gd","Av","GLQ",5.68357976733868,318,6.41673228251233,"Ex","Y","SBrkr",6.41673228251233,6.41673228251233,7.10987946307227,0,0,2,1,2,"Gd",4,0,"Detchd",2009,"RFn",2,6.26909628370626,"Y",6,2009,"New","Partial",12.0652749169136,"VinylSd",5.76205138278018,4,0,0,0,0,1,1.5,0,1,1,1,0.00323002688641421,0,1,0,0,0,-0.00374272956679741,-0.00577851037176564,0
916,160,"RM",3.04452243772342,7.60140233458373,"Reg","Inside","MeadowV","Norm","Twnhs","2Story",4,5,1970,1970,"Gable","CmentBd","BrkFace",4.38202663467388,"TA","TA","CBlock","TA","No","Unf",5.52146091786225,546,6.30261897574491,"Fa","Y","SBrkr",6.30261897574491,6.30261897574491,6.99576615630485,0,0,1,1,3,"TA",6,0,"Attchd",1970,"Unf",1,5.65599181081985,"Y",1,2007,"WD","Normal",11.2252433925184,"CemntBd",6.30261897574491,4,0,0,0,1,1,0.666666666666667,0,0,0,1,-0.0702727314981622,1,1,0,0,0,1.6876609961384,0.217364077282389,0
917,20,"C (all)",3.91202300542815,9.10497985631836,"Reg","Inside","IDOTRR","Norm","1Fam","1Story",2,3,1949,1950,"Gable","AsbShng","None",4.68213122712422,"TA","TA","CBlock","TA","Av","BLQ",3.91202300542815,430,6.17378610390194,"TA","N","FuseA",6.17378610390194,0,6.17378610390194,1,0,0,0,1,"TA",4,0,"Detchd",1958,"Unf",1,5.73009978297357,"Y",10,2006,"WD","Abnorml",10.4719498091105,"AsbShng",6.06378520868761,4,0,1,0,1,1,1,0,0,0,0,1.42022459476917,0,1,0,0,1,6.38344479201427,1.70058183219181,0
918,20,"RL",4.0943445622221,9.74917019215177,"Reg","Inside","Edwards","Norm","1Fam","1Story",4,6,1956,1956,"Gable","VinylSd","None",4.969813299576,"TA","TA","CBlock","TA","No","ALQ",6.96508034560141,75,7.0335064842877,"Ex","Y","FuseA",7.11395610956603,0,7.11395610956603,0,0,1,0,3,"TA",6,0,"Attchd",1956,"RFn",1,5.64897423816121,"Y",4,2009,"WD","Normal",11.8130300574206,"VinylSd",4.31748811353631,4,0,1,0,1,1,0.333333333333333,0,0,0,1,-0.0188413983192266,1,1,0,0,0,0.452492629476029,0.0328293911379918,0
919,60,"RL",4.63472898822964,9.48227408745982,"IR1","Corner","SawyerW","Norm","1Fam","2Story",7,5,1991,1991,"Gable","HdBoard","None",5.66988092298052,"Gd","TA","PConc","Ex","Mn","BLQ",3.87120101090789,422,7.00669522683704,"Ex","Y","SBrkr",6.81563999007433,7.10249935577465,7.66246781520024,1,0,2,1,4,"Gd",8,1,"Attchd",1991,"RFn",3,6.72503364216684,"Y",11,2007,"WD","Normal",12.3800259526536,"HdBoard",6.04500531403601,1,0,0,0,0,0,1,0,1,0,1,0.0307707425136647,0,1,0,0,0,0.316010641370493,0.139277545542494,0
920,20,"RL",4.46590811865458,9.30828344630615,"IR1","Corner","NAmes","Norm","1Fam","1Story",6,8,1958,2002,"Hip","MetalSd","None",5.66296048013595,"Ex","TA","CBlock","Gd","No","ALQ",6.26909628370626,245,7.07665381544395,"Ex","Y","SBrkr",7.25417784645652,0,7.25417784645652,1,0,1,0,3,"TA",6,1,"Attchd",1990,"Unf",2,6.39859493453521,"Y",5,2008,"WD","Normal",12.0810761553555,"MetalSd",5.50125821054473,1,0,1,0,1,1,0.666666666666667,0,0,0,1,0.00461263525007896,0,1,0,0,0,-0.00534479957548831,-0.000645184172360511,0
